ID,X,Y,Class
56,-3.36771652152515,-0.5417020743157881,0
57,4.907913285537056,-2.006883415417351,1
58,5.979308416982633,0.9584481627191623,0
59,-6.4442089570137595,2.0948715214365947,0
60,6.974505357992555,2.128380648812872,0
61,2.3395932254566727,1.7341271513553291,1
62,5.707217761206296,2.7148218858355007,1
63,5.636226682569092,-2.1732741041488586,1
64,-0.7958065254524094,-2.112617901235909,1
65,1.5694443097685369,1.8856333157858245,0
66,-5.183956227116331,-2.233979098769354,1
67,-1.5414046942469177,1.4377598845357262,1
68,-6.262688230673968,2.3690578901179133,0
69,5.719453594159802,0.20512265361160198,0
70,-9.099620402458335,-0.9724284142648245,0
71,-2.947455055451213,-0.8190989750970585,0
72,3.8289091428635373,-0.2965757117335559,1
73,-3.5032061711231854,0.5696318390506647,0
74,8.404719696624099,2.8777814138812294,1
75,9.961755621633014,0.9417102410942082,1
76,7.807008102544785,-1.7041193814156945,1
77,-7.553109124041608,-1.6483644102063968,0
78,-7.855103681127231,-1.210836854343746,0
79,-3.3463147582865,-0.06369708602097734,0
80,1.0709686008726127,-1.3694295809577663,1
81,-2.9536793252687232,-0.7356947207423938,0
82,7.888507515580031,-0.8528708439954258,1
83,-1.9280353115116426,0.9685106205169758,1
84,-0.5120264718741865,2.9589796102766766,1
85,0.9022137557791172,-1.0662800969831958,1
86,5.903631134792654,2.71986232995848,0
87,9.723695302866762,-0.49085183163080615,1
88,-2.843408843802308,0.06260601234317109,1
89,5.346385139558475,1.150217486538252,0
90,-1.4838387314687562,1.9151719394678732,1
91,1.9289940396050103,-1.5185420718464473,1
92,-0.4313903735283553,1.9992342132589558,0
93,-7.748816404078392,0.9658855335819991,1
94,1.4893676623417296,2.5350675104522296,1
95,-9.45318295699053,2.6874820788588174,1
96,9.48349104487962,-0.22555229821408185,0
97,2.5203370120321473,1.1717164769774202,1
98,-1.4385020308415584,-0.5880392259492417,0
99,-8.641205858975887,2.312983732749755,1
100,-6.945771978728321,-2.5107084144023846,1
101,-7.821163313531616,0.9103576326321217,1
102,-4.726443348442686,-2.4746303180651923,1
103,5.18991986148559,-1.165426264796917,0
104,8.194951723991775,0.23951813473687356,0
105,-3.496317169046339,-1.7939887433432802,0
106,-2.1970376536993914,-2.106571161394543,1
107,-5.574242345255036,2.303384323250034,1
108,8.569399446081352,-0.49838758048440646,0
109,-5.9611316404745125,2.948093298525075,1
110,8.194114036390708,-2.9651139498584063,1
111,-3.0860162212754494,-0.024376778285348788,1
112,-8.83582021609855,-2.7812761688591037,1
113,-0.9602002609679978,-0.2833119194118341,0
114,1.9770590053236035,-0.45206506158673676,0
115,5.467810740772585,2.466472721184905,1
116,9.089765116317409,0.6963964734666619,1
117,-9.297265778932678,2.954211857526868,1
118,7.769443041563008,0.21219731039782275,1
119,-6.199375795897573,1.9620587889586405,0
120,-9.351730993982454,1.3844942052395321,1
121,9.344240798703524,-1.584852738633491,0
122,-0.3480005971024607,1.2047433738712519,0
123,-5.202057894913215,0.14361180491969883,1
124,7.630682801459084,-0.10987749214171227,1
125,4.238515622140426,1.7222785271653915,1
126,-2.7360497642676513,-2.3355849131845785,0
127,-3.2339926148696048,1.3645207137654616,1
128,3.2415516630550982,-2.3103816942076487,0
129,3.9875190147621016,2.740495412522696,1
130,-8.300717592618343,1.0340431584623362,1
131,8.516294331069322,-2.1037770651135625,1
132,6.952123590990496,0.3345103436832675,1
133,8.404496432333556,-1.653778490188926,1
134,-2.3415268880954843,-0.308150798442703,1
135,0.2702935541711593,0.5484556164491683,0
136,-9.335929426581675,0.9051602323648513,1
137,4.57229892734933,1.9033164182305011,1
138,-0.9290145175896303,-0.07377010789174498,0
139,9.445980361514817,-1.7792009597285638,0
140,-3.729362411559764,0.013673783243855375,0
141,-1.8908220487612564,-1.1879304404098492,0
142,6.837005940529707,-0.8849487584400579,1
143,-7.329933502645469,-2.750241796309164,1
144,6.22360248929548,0.5775092552018588,0
145,-2.51737101993384,0.3248090169362059,1
146,-4.857739401083343,-0.5967581344718833,1
147,-3.771904601476999,-2.519844397287323,1
148,-2.145318483694556,-0.3853220395531176,1
149,8.292311724804389,1.549393623687731,0
150,7.473190682274385,-1.616807081897012,1
151,7.5568714640888,2.5884186475539934,1
152,7.207315557345769,2.098374270551364,1
153,-4.778904131548723,1.49080883870828,0
154,5.702882818028206,0.11687780939954262,0
155,9.173633007217987,2.114038628945619,1
156,6.055284418852704,-2.2266925962408877,1
157,-0.3374577770638947,-1.373843874670949,1
158,6.228347819913488,-0.13251831045246476,1
159,-2.7100001837327454,-2.5930663267750678,0
160,-5.444555961782354,-0.7271644011526277,1
161,-2.249865629291145,-2.7086195168139193,1
162,0.711237631872649,-2.5661085464622957,1
163,-7.43774252929855,1.2349708207604504,1
164,6.719365114041025,1.3634577582234186,0
165,-2.2452408905893595,-2.799355598933041,1
166,4.696358167602316,-1.5911815620532466,0
167,8.842088721659824,2.7099220083074584,1
168,-9.150718766040276,2.3519903298445826,1
169,7.4314324947001005,0.13245295923003653,1
170,8.709526506499987,-2.264236053094688,0
171,-7.13100096395054,0.4961283385250419,0
172,-5.401039041355591,-0.9631471979774755,1
173,4.7033962698242675,1.0352651251026064,1
174,8.127723477655973,1.7965777515733414,0
175,7.7206148454358505,-2.4787571454871604,1
176,2.3306801303975178,1.2520109431646649,0
177,4.4495989011560795,-2.242974060500349,1
178,1.563784018423462,-1.7192112488701246,1
179,-1.2036299609423455,2.1733297514016563,1
180,-1.0928221677517733,0.6317012450988386,0
181,9.110464780666529,0.6430256135183421,1
182,9.265782171808329,-2.768767576803113,0
183,3.0444879727775724,-1.124671277725799,0
184,-2.7226350610926104,-2.2525978667552002,0
185,9.505554760756134,-2.3465850195298676,0
186,7.673700941683812,0.22047575183170753,1
187,-7.93987176656551,0.8117386301729916,1
188,-9.600651140607601,-1.7387625170311896,0
189,-3.165705505108365,0.9065753863298278,1
190,7.168820669232559,-0.9551061615401872,1
191,7.702492065776198,-0.9576839651926061,1
192,-8.749357343309608,2.3244452164766463,1
193,1.7553349396742597,-0.04688722026252856,0
194,-3.828811345601837,-1.4971808615987219,0
195,-9.669629119294603,0.013465779874659134,0
196,-5.623947753638168,-1.1837659721754208,1
197,5.1116545952574715,-1.3955692641183797,0
198,8.250098310266782,-1.1217874486365251,0
199,-1.234239012652452,-1.6498000798124235,0
200,-0.9402855522070812,-1.9043998876053485,1
201,7.272109884249318,-1.9012540378851124,1
202,-1.0093524315088374,0.013153809050300058,0
203,9.312738475961364,-0.06831066531019037,0
204,9.210434999129696,2.757431690553254,1
205,-9.213339767297644,0.2579657072103547,1
206,-6.236880305722298,-1.987398851733172,1
207,-5.360276391101917,-1.7759882513364895,1
208,7.162548097963349,-1.1493552588811582,1
209,-7.336828734573806,-2.9143547405829615,1
210,1.5084828997651947,-1.0327405128175975,1
211,0.758647237637323,1.776008380591227,0
212,-4.0565383307633684,-1.302300478891874,0
213,-1.4958047317316154,0.20721758201456408,0
214,2.3527295491540556,-1.6457083103419232,0
215,3.434886354907711,-0.6975939747131941,0
216,5.116165114642705,-0.10292947868192082,0
217,6.006344135268375,1.7385906771069708,0
218,1.2423380743514638,1.474000708942068,0
219,3.94420208545921,-0.618391140449976,1
220,5.684545852665931,1.4424819882728235,0
221,1.8254166409826293,1.0855879989177861,0
222,6.522098730027221,2.906558708312958,0
223,-6.919430849748089,-2.258017876286031,1
224,3.7682480811015395,1.2078955785797607,1
225,0.029282828979013686,-1.3474725062145672,1
226,1.4503967939930984,0.5917265440338406,0
227,1.4013380580018264,1.6437401523791104,0
228,1.0587772919038478,-2.388360966576003,1
229,-3.8006443787250266,-1.6833996283998904,0
230,-9.839023077058588,2.262884935864262,1
231,8.404351280139483,0.5352488808165088,0
232,-7.130135517978806,-0.9248897374076073,0
233,6.591467950097076,1.2680584050727317,0
234,-6.118937985151445,2.343399315853542,0
235,-6.588946459690117,1.8556532408158777,0
236,2.679672501392483,0.6126762614884145,0
237,0.9733832933457816,-1.7705467109146118,1
238,9.272455426573107,-1.9022174734226924,0
239,-1.195557971603943,-2.600505029172134,1
240,7.979317849245554,-1.0609667773645257,1
241,0.7808416343332034,-0.3604083151646025,1
242,-7.637387256781805,0.9020578097826082,1
243,-2.1942368378043486,-2.143205658604802,1
244,3.8399120771539152,1.9057471810161388,1
245,-6.208218452608478,-2.1192268899820235,1
246,-3.083962707034809,1.9654714579612884,1
247,-5.5015055377876365,1.3410054380219858,1
248,8.290140529510627,0.9760979401142871,0
249,-9.13324836214073,-0.4327060340768152,1
250,-3.106856557948941,-0.9901503254136546,0
251,0.8959332955238946,2.055606588082788,1
252,8.437882114096858,2.7827940587662816,1
253,2.5079210276853345,-1.0067063233410671,0
254,-1.0272012598365148,0.43692855661876795,0
255,-6.904079201149749,-0.4734230954180072,0
256,-4.142970313592704,2.8261222619573463,1
257,6.985440742801046,-1.8183333905058838,1
258,8.476713752481182,2.1045491438468957,1
259,3.6570010673226268,1.8811345161692543,1
260,-5.94596560528402,-2.940619311733789,1
261,-1.0418700932911023,2.3808735588032475,1
262,-2.4353014934446,2.6736423317223714,1
263,-2.154984543715182,-1.7104777705935952,1
264,6.14601245897585,0.41191769609745243,0
265,-6.606861474606616,-1.6526993191469552,1
266,2.6796813901303356,2.133257908626635,1
267,4.911423578861907,0.31631838328378503,0
268,-9.815319305390503,1.168123996072394,1
269,-2.136111075600149,-0.06595035122882509,1
270,4.450021453317268,1.4043345395750304,1
271,-1.1393856802875426,-2.971807295402159,1
272,7.947373389843971,-1.986407687439909,1
273,-7.551796804614879,1.6123079093194495,1
274,-5.438199841477289,2.4788018116672,1
275,9.991432124164923,-0.9661352200867404,1
276,5.177868830003172,-2.3783518834656836,1
277,-9.49895735585352,0.6744103503601995,1
278,-4.317174744402356,0.4676058382891224,0
279,-3.466002045898504,-1.8275956011277648,0
280,2.6796393941551084,-0.5497333705745602,0
281,3.960154418957636,-1.5273709996216995,0
282,-1.9171200325490023,1.5634746921542586,1
283,-1.9367711409079398,-2.380739787328907,1
284,1.4781514756632763,2.141588031732125,1
285,2.036164806589433,1.4590543490191195,0
286,0.6314443930528828,-1.1940740477156335,1
287,-0.6656408433545131,-2.6873015121848924,1
288,8.727839941594883,1.0346572833700263,0
289,5.737656383677159,-2.0264189634020906,1
290,9.932032471426062,0.8913469655638062,1
291,-4.119060580058762,2.858071932203581,1
292,8.895586956409879,1.5274955083187916,1
293,-0.8092395476518099,1.666620641063469,0
294,5.288891575392313,2.7243451749056504,1
295,7.540254437286663,0.16439718513315427,1
296,-5.818017487272609,-0.8608200853779513,1
297,-1.0085654210668,-2.4515475309154513,1
298,-8.092427335256211,2.1718419175886474,1
299,-9.238746465704295,-1.4201282883419757,0
300,-5.768800538014709,1.8453975658435455,0
301,-2.2738928101491247,1.614557620025276,1
302,9.772095154630023,-0.6562737255998119,1
303,5.772647619317919,-2.003506323770867,1
304,-4.979650776412374,-1.0397944915659598,1
305,8.363631095398883,-2.8593219218218477,1
306,-2.8365049017825044,-2.5850129854971446,0
307,-8.692047740909718,1.8862379739650912,1
308,8.542281255528355,2.654277922930463,1
309,-4.915014416766126,-0.8024807482704004,1
310,-2.6953740372360517,0.20926378013294533,1
311,1.4480905508107647,-0.21401985370379872,1
312,5.82163709958289,1.9907384568810826,0
313,3.595603455312588,-0.1072378815460624,1
314,-0.3661543947849495,2.5849100933165694,0
315,8.282181237985192,-2.5461518526707696,1
316,-4.817617778666516,-0.6655011556560102,1
317,3.3065479183675492,-2.8488454379124746,0
318,-5.144929918785392,-2.654923153082221,1
319,-4.774112069517464,0.014264188029228908,1
320,2.4947483371139434,-2.0584599522802467,0
321,-1.1968080996431638,1.1883572659254886,1
322,-4.079538134887022,2.65675245750926,1
323,-9.940177921936327,1.9651693322406496,1
324,7.312358413731875,2.3496608019672927,1
325,-1.8898771710429934,-2.863460918764991,1
326,9.954818168293233,1.2677199753554271,1
327,-9.229489398668951,-1.0610117460181738,0
328,-0.032961317519459854,-0.7226880321703621,1
329,-6.791632366131861,-1.2562191789982304,1
330,3.2753430636083785,-1.7750478854487473,0
331,2.306690719336551,1.1583466557863709,0
332,-4.1630342909307005,2.2601821783415073,1
333,0.25455314375301796,1.5238825338326158,0
334,-7.655857506468826,-1.7186818598184437,0
335,1.6322673938369299,2.661624603028006,1
336,-6.286023190125844,-0.022018097134877124,1
337,0.10827366698698881,2.16275989585354,0
338,1.4844239045526848,0.24296623981366672,1
339,9.121426499024444,-1.7566297738358445,0
340,6.294693058826063,0.5133435495669598,0
341,-7.550951160731925,0.30063669546756167,0
342,-1.0913276451637177,-1.309777667108658,0
343,-7.805246897963249,-2.6914283383610336,1
344,-7.748854656933595,-0.4228220365370605,0
345,5.280321775294411,-2.6128100134066994,1
346,5.659230653127924,-2.8035190736733053,1
347,-7.125674927581176,-1.5778711413404247,1
348,-2.0218741140889707,-2.476410718436055,1
349,-0.8182973455295173,1.3377594848924854,0
350,-2.1303187346199675,0.06961383019275047,1
351,9.079376825618077,-0.41097684208797425,0
352,1.0618626136065714,0.018503753644121268,1
353,-7.760240117286741,-0.6455754821625446,0
354,-9.823597701879919,-0.4304678920156899,0
355,-7.602549748507583,-0.20224272714763547,0
356,8.523974426623312,2.889880404579335,1
357,5.563298872189176,-0.9001451024705571,0
358,-5.3437416208671955,2.0889407187174687,1
359,3.8895906075128117,2.786418536951375,1
360,5.7226087820184794,2.84364437064969,1
361,-6.429755293805894,-0.7798575821440883,1
362,-6.237058064299374,1.1821867597490376,0
363,-2.771583553280821,2.515546737902638,1
364,2.259422790637174,2.076872468792436,1
365,3.0329745565679556,1.4756425778629234,1
366,4.650415943995148,-0.9017945016223123,0
367,2.4007167973518673,-1.2264215583950633,0
368,-9.906312670530609,1.6038384799188528,1
369,-4.388825864545849,0.9124271437211542,0
370,2.6990053157375034,1.4458750940498293,1
371,6.34498477647859,-2.354270944146852,1
372,9.195004727224553,0.42379091023930915,0
373,-4.212271332564079,0.08105952904520963,0
374,7.11112919771508,0.8084721294586554,1
375,1.4198545645736527,-0.1520075968167225,1
376,9.792904779082928,1.4241262935281283,1
377,-5.560812952936109,0.47519152940204723,1
378,-6.263478637987627,-0.12014649683229006,1
379,9.6371860885295,-2.057084466334228,0
380,-9.674016133559867,1.297894940271199,1
381,3.9376821856301696,0.5886348890235871,1
382,1.753402248143768,1.5268568696311018,0
383,7.527662758584697,0.9368577762363222,1
384,3.344862908023405,1.6143082580619144,1
385,-3.6912632762394004,1.03117482448297,0
386,9.239625046246317,1.039906713871388,1
387,-0.6672324887892582,-2.8221072081228082,1
388,-6.313888783916603,-1.2291348984402921,1
389,-9.876605240513719,-1.85107851562708,0
390,-1.8257241881051272,-0.13255863489043707,1
391,4.80694037471234,-2.0375441566286616,1
392,8.03498958020295,-0.4612999477452018,0
393,-4.69816913798256,-1.2168722094358753,1
394,-2.5288956269856815,-1.3081375792113252,0
395,2.0593784279834857,1.3239892510041997,0
396,-9.262564457332834,0.9805360925313646,1
397,4.72694535675333,0.9577265248699094,1
398,1.2000178506080932,-1.8696373902807928,1
399,8.944076640294053,-0.9081974425888513,0
400,3.2136981868326764,-2.8608426076250204,0
401,-2.639247571804564,2.52626440198941,1
402,-8.547261210453039,-1.8651568731377377,0
403,0.3311281539758859,1.947888252577413,0
404,0.682097643234238,1.1225065005519097,1
405,-5.693239194822841,-0.8215403492951117,1
406,1.5506376439914824,-1.949883215522378,1
407,6.754388184662115,-0.5101316460913292,1
408,-2.7539670270056282,-0.9590705914934281,0
409,-4.3442724049930925,-2.1151376219039504,1
410,0.4953257182035582,-2.947958318538795,1
411,5.88423016860337,-2.722369842005607,1
412,9.625989141587791,-1.281238717842018,0
413,3.071724338513631,2.958940454685533,1
414,-7.599464568075199,1.115502751438516,1
415,1.9460875707091034,-2.8973092510092178,1
416,-9.177784618123738,1.7528986232060122,1
417,3.068638467885659,-1.6176896660654403,0
418,2.0093354271149284,-0.8879523609625379,0
419,0.6454199649775116,0.6217387223971276,1
420,3.918408139280256,0.013599876568926028,1
421,5.904912912751385,1.9403860700765438,0
422,-2.4542410213713577,2.1684371754547422,1
423,5.547007351249061,1.3316621113508242,0
424,8.341254703519638,-2.8022259920655745,1
425,-3.873590022146538,2.6571844633669723,1
426,-7.325975507833711,-0.29265543872353206,0
427,1.255071930810212,-1.9469060982303494,1
428,-6.998981007296326,2.402507303159222,1
429,2.0549729554764635,-1.0437101297694762,0
430,2.8217995939798968,-1.0094236646032824,0
431,-8.486393495085665,1.329832975723627,1
432,-4.076620242079445,-0.20260234779239195,0
433,-3.5635394694381333,0.45991195847518007,0
434,-6.527812668788087,-1.5754502152937635,1
435,-0.27553947324334516,1.6628917759125539,0
436,5.034578250975123,-1.4560155176109677,0
437,6.419490524168285,-0.28956914875408923,1
438,-9.29099587736413,0.8997360619872099,1
439,3.119609250195431,2.9814688610024254,1
440,4.061505123913047,0.10792458153610784,1
441,9.661977018804091,-0.42118414566592577,1
442,-7.223784344067159,-0.05075231077941478,0
443,-0.3219241532214383,-0.02113710325339202,0
444,-4.059271366005812,-1.3795475081237436,0
445,7.688646039535438,1.50472213664386,0
446,-1.731644399691934,2.041998465714169,1
447,9.345187018995446,0.3329862862852879,1
448,-4.602170865557207,2.417615343936805,1
449,-8.79401607789152,-1.7295134180457565,0
450,-0.8492885597831261,1.922985991081422,0
451,-7.878140228799994,2.23006088286264,1
452,3.9943887909766467,-2.2803155296183886,1
453,-4.265012518114353,2.4388399217195467,1
454,8.973171259063438,1.5267461588809992,1
455,-0.7127943842678341,-2.932000377634684,1
456,-8.796014093232014,-1.0024166407013284,1
457,-9.71294111786551,-0.8675241201300379,0
458,9.67687901735037,-0.004980890250898984,1
459,-1.6178546634918582,-1.0340811276209545,0
460,-9.8149468168005,-2.9707474229621877,1
461,-5.231289101627549,2.725232068250688,1
462,3.763622787691439,-0.5956702471829205,1
463,0.726180130240138,0.20913788114727527,1
464,-0.1437828141127735,-0.3767693733370141,1
465,-3.055743817201318,0.4118244174284005,1
466,-2.3350492464583716,-2.578126183598757,1
467,-5.095196953280405,-0.4326051953353529,1
468,3.6656639043360677,2.2710307999988686,1
469,-2.04832790517143,-2.092112862081105,1
470,4.232017453841838,0.8106554850120471,1
471,-7.287392000128728,1.2084232716397052,0
472,7.691174287417187,2.284237563732699,1
473,-4.041210507527713,-1.4269897887626957,0
474,4.144925027688721,0.5290397204552688,1
475,1.6827949707696614,2.03788085127069,1
476,4.562722280463245,2.5679138794294536,1
477,-6.943184627545489,1.3669535538837394,0
478,9.528742800473097,-2.016095234348629,0
479,-8.12166132957999,1.2952852861288564,1
480,7.406612746451543,-0.8416224294997816,1
481,-0.27695063080468785,-2.2569009898700685,1
482,6.259506396888035,-0.6375842903329625,1
483,9.720592259522668,1.731154292093236,1
484,0.1312003273471607,-0.020745963169571446,1
485,-3.423052434123619,-0.8193615703318518,0
486,-1.8531531169994366,-2.4053010533978947,1
487,1.4410437891645582,-2.336783640309668,1
488,-9.808385997872335,-1.3444375121766654,0
489,-6.106977418756509,-1.2227764106048167,1
490,-3.8537120999801378,0.06006376296855587,0
491,-8.918572520495793,-1.7281805829364665,0
492,7.601765488330592,-1.1630449617917342,1
493,0.44290882669642073,-2.713978862454996,1
494,6.1568275143714395,-0.6875619881673081,1
495,-9.679030845643979,-2.0805753105623905,0
496,-6.756263615554408,-1.5846084309200548,1
497,8.755510140340448,-2.8724116645320144,1
498,5.388807275942121,-0.5098143847657761,0
499,4.629355988656062,1.2464799739515913,1
500,-0.45517507641323185,1.412435931157285,0
501,8.509207774184496,-1.3590912398879538,0
502,-8.846535977858458,-2.632783718754637,1
503,8.246903642395697,-2.7667585052289247,1
504,3.7026140386855104,-1.927717398252253,0
505,8.791295773052482,2.3522134977437785,1
506,-1.1213247463491793,1.5569447999013724,1
507,-6.799392373331646,-2.4235082960765406,1
508,2.181731546423185,0.9423397029077814,0
509,-0.5650755566385506,-1.6476233012496235,1
510,1.4944181033543096,-1.9948943952859,1
511,-3.505636860977452,0.19123252942836189,0
512,7.889592154710346,0.5409044772691844,0
513,-6.850020036486821,0.33984671993377225,0
514,0.25568020994938223,-0.4997111569071424,1
515,-6.00881525725629,2.0297750568088926,0
516,-7.943200218933082,2.704586808949987,1
517,5.000482015888712,2.785541125976926,1
518,-7.816885756083178,-1.6986607882066798,0
519,-0.9348675193182672,-1.292074108682004,0
520,3.8302771571551464,1.06755727056548,1
521,9.015395691985852,-2.5743861901104657,0
522,2.0058137177514332,-2.923224176328408,1
523,-0.298491585467918,0.3229526980984696,0
524,-4.93067833971433,-1.012705082162338,1
525,-7.1945982457136886,-0.36774639363383876,0
526,8.535472246102746,2.313105326841103,1
527,-7.251973737758011,-1.3267639786147598,0
528,-9.438058313941537,-1.9939949408702438,0
529,5.032430758492698,-2.6064184465607374,1
530,-1.9080326246452408,1.14110607408358,1
531,-9.0983565438426,1.3156768377990877,1
532,7.493001569215693,1.5644826797520421,0
533,2.594081874813339,0.005958085844147476,0
534,3.5824276135293847,-1.5258762406219608,0
535,2.71316661315627,1.7875207284257133,1
536,-6.413184106025676,1.6731110851903486,0
537,0.19896957037748741,-1.5630598356397887,1
538,-5.651633067267603,-1.7280003061503426,1
539,-6.806452163123078,-1.0666184669980072,1
540,6.954781476881834,-0.8097763386978709,1
541,-6.710789398032995,0.47937504347738935,0
542,7.571313118849236,2.2298166537463686,1
543,-2.4627484622243356,-1.3003320542931092,0
544,0.2466999173700284,-1.7950108870488732,1
545,1.1859154159421479,1.6068349388973164,0
546,8.95322461692296,2.2276276008271623,1
547,-9.247152192515024,-1.317006571885089,0
548,4.076606502928728,-2.2248234293602094,1
549,-6.461824170290862,-0.550271532096887,1
550,-2.7358336562063297,0.5941686445967322,1
551,1.7153868550585631,-2.6424503501858294,1
552,-2.7621277546914103,-1.492743777043647,0
553,2.6329712544370523,0.7140767645157968,0
554,8.974207683608547,-0.9642839431103711,0
555,3.5895715332984466,-0.5107158301394983,1
556,1.5921039366760663,2.211329391459831,1
557,4.096738499871883,1.9057825193372402,1
558,-5.501320090162163,-0.28398727980146354,1
559,-3.4282980559319975,1.6037154212119527,1
560,3.922157307704225,-0.9703295063197048,1
561,1.375753328171637,0.06610716663761407,1
562,2.2218046427897917,-0.10560128215575038,0
563,-5.586282362312696,-0.7763071880748744,1
564,5.551637156848411,-0.7755441296796723,0
565,7.905644337527757,-2.455144250597451,1
566,3.7693074313833286,2.502680275960265,1
567,6.841357140034113,-1.9890182593694912,1
568,-1.4375997491915875,1.247272256268662,1
569,-1.3688938827099832,-1.6840305740532555,0
570,2.137105621413271,0.40801362373285555,0
571,0.9745768324959485,-0.8138638931660971,1
572,-4.230959267935235,1.4602145466888317,0
573,-6.926633420103112,0.5119689453935159,0
574,-6.873328277475277,-1.618565664792603,1
575,-7.667332128533908,1.372827464387056,1
576,4.265450723523577,-1.149905821683831,1
577,3.714189414008617,0.785317152267881,1
578,1.8262387333185934,-2.7878619625597945,1
579,-7.7002823684042525,-1.5505194382073049,0
580,-2.838404072775913,-1.5850448629405451,0
581,-6.443928654612751,0.2620939536277982,0
582,5.239331516729793,2.8472583380878396,1
583,7.503791595925936,-2.5882272419810928,1
584,8.049008193957931,0.4127660198569254,0
585,9.52480862672681,-2.9128743160239723,0
586,8.716563829119831,0.12412406010703148,0
587,-9.327366660781708,1.851554495788112,1
588,-4.044058843892575,0.3796708079096467,0
589,-2.1850946033733827,-2.8000555688192974,1
590,6.700502678311068,1.3843707140069057,0
591,-5.36709422649367,2.3087577009846996,1
592,-4.837295764120119,-1.0590570274062492,1
593,1.1474135929845168,2.2780235313662125,1
594,5.134214856584521,0.339187521042426,0
595,-0.17513722158041922,-0.23923195038004685,0
596,-6.832318091629981,0.6488310041968424,0
597,5.984722218045285,0.6226113031844265,0
598,-1.5089783943376194,-2.351035944864962,1
599,8.470622699431711,0.9209647184093321,0
600,2.3082206844172486,-2.047735790485869,1
601,-5.636500759735852,1.845836907167401,0
602,-4.544999807770875,-1.7878232332977806,1
603,5.820317193611569,1.2728429105240036,0
604,0.6411845005571752,0.7211509925429258,1
605,-5.411579849621086,-0.30408039325550806,1
606,9.766994023452632,-1.160925571922694,0
607,4.28147824129937,0.8119805495899683,1
608,-3.5878545664928723,0.6475464866276273,0
609,-3.604837026239476,-1.8032234796885234,0
610,8.230078118757366,-1.2123614655027346,1
611,-4.622039286055841,-0.31988791108198944,1
612,6.97330115100652,2.9946426360960183,1
613,5.522046289765438,-0.7016457622077166,0
614,-4.718072160318696,0.8928989273838148,0
615,7.857619702865467,1.8898362234397679,0
616,6.550172658350352,2.4619102945044817,0
617,-2.833883068066596,-1.3316956644891176,0
618,4.086947236389891,1.861429791168506,1
619,-8.98596331235793,1.7692236697809598,1
620,-6.527139510745876,1.4934388246358825,0
621,-2.257407951894339,-1.5645151054499664,0
622,-7.625724092968462,-0.04918158425365249,0
623,4.730204174044395,-1.5909109170615041,0
624,-1.835332416965386,0.744202402249166,1
625,7.771514660367153,-2.3793881772500693,1
626,-5.991586984198176,2.165628716427202,0
627,0.5954419486699933,-0.29194211878058507,1
628,-1.0214067456298448,-2.2240272343973695,1
629,-1.1414260736953565,-0.7142194295065618,0
630,3.106472756272403,-2.185478831692868,0
631,-3.3396296126023124,-0.7020770142884603,0
632,4.160481550431099,2.852457893885475,1
