ID,Class
4182,0.5246719979879866
4183,0.5035227567941156
4184,0.2682864303860506
4185,0.22349574105622994
4186,0.128510046632895
4187,0.11811127719243963
4188,0.8952293389198422
4189,0.20578211920215217
4190,0.39564117403387156
4191,0.5151771668104118
4192,0.7435880978224014
4193,0.21423707878348996
4194,0.1316899562274202
4195,0.6874383734213205
4196,0.749755437637361
4197,0.6389498466880441
4198,0.20912918092043464
4199,0.48789408110274435
4200,0.6170179408318887
4201,0.1320569492490784
4202,0.6730979738604691
4203,0.4240865013149616
4204,0.4358514554108317
4205,0.2811815278583846
4206,0.9082686090796058
4207,0.9317458483020029
4208,0.5172678411739251
4209,0.3968432864624868
4210,0.3116625901309935
4211,0.9237263669953623
4212,0.816612599726888
4213,0.12294661704875953
4214,0.9805595889985445
4215,0.891926503942878
4216,0.5960136429639057
4217,0.6967838245391623
4218,0.08019483437696429
4219,0.8779402212580291
4220,0.2913362621261554
4221,0.7988784519179994
4222,0.5855672103771651
4223,0.7888171973103102
4224,0.5423095561181627
4225,0.699735098453987
4226,0.14220121259094187
4227,0.1469177426998607
4228,0.9286246484154997
4229,0.30232372382524764
4230,0.1752450399874006
4231,0.9619358139808004
4232,0.9820606892130658
4233,0.5328817888156804
4234,0.5147770595272119
4235,0.9945200385038
4236,0.6507095541356672
4237,0.736966315738996
4238,0.4677537249650381
4239,0.4628673882959954
4240,0.978067720442487
4241,0.41488533730180366
4242,0.8994687700106987
4243,0.9579467753228056
4244,0.5783248862045179
4245,0.6446649500589977
4246,0.9788683571507742
4247,0.3539375552057399
4248,0.7287982427658564
4249,0.1957728805049448
4250,0.11376918349176901
4251,0.5575074611268221
4252,0.6389829730045021
4253,0.7420776556101738
4254,0.5240153406461353
4255,0.15187728914968612
4256,0.39283974490580287
4257,0.9291701517398119
4258,0.6819746780333135
4259,0.7720631046529904
4260,0.9670047685159949
4261,0.2511585835936976
4262,0.7263833216004897
4263,0.30906107580394304
4264,0.04352999546765823
4265,0.6750206719878006
4266,0.02061002470268991
4267,0.17642831768633094
4268,0.467805150721486
4269,0.05998324730036597
4270,0.4824760060862928
4271,0.23701661992247902
4272,0.2025554287300252
4273,0.7710870198646014
4274,0.8513334350426238
4275,0.4670285082778177
4276,0.4362369032135516
4277,0.3112684253004462
4278,0.9480456919490869
4279,0.1129837389534405
4280,0.3323856261187831
4281,0.7089064856422198
4282,0.8614502903915605
4283,0.5605808122070517
4284,0.36192271134301746
4285,0.8001416391317964
4286,0.4775821695435827
4287,0.9743597146982635
4288,0.9200227239449598
4289,0.4222039496658707
4290,0.8443781950756492
4291,0.25077713656188727
4292,0.9181923358594591
4293,0.7451642809611049
4294,0.08311078457030197
4295,0.13349841356225323
4296,0.6219498673775126
4297,0.6521098108410085
4298,0.8888072511170437
4299,0.01081846881059978
4300,0.5594143630464951
4301,0.5108296262458624
4302,0.8730978484148906
4303,0.32669728577446
4304,0.10270102549078597
4305,0.5035346437014451
4306,0.47139022320916857
4307,0.5505002497576166
4308,0.2282428153367434
4309,0.1883349950459462
4310,0.13979995528907918
4311,0.892442534629653
4312,0.6640017380798617
4313,0.6758614899844971
4314,0.24944391270318356
4315,0.3701856756912084
4316,0.5357267967927116
4317,0.5427935195211855
4318,0.2639203279304908
4319,0.3526063534332078
4320,0.7756628197702113
4321,0.6151327101895947
4322,0.10949779493344658
4323,0.8181191158269411
4324,0.10718069420426479
4325,0.9875450031948279
4326,0.7201289744279661
4327,0.6560530413376637
4328,0.76755814229269
4329,0.821653612223609
4330,0.15873319370697192
4331,0.035146074088876045
4332,0.9908405265165152
4333,0.995826746498209
4334,0.4900467744583633
4335,0.5857526045650642
4336,0.2996774684214558
4337,0.8405193987760016
4338,0.06430151345952873
4339,0.1397591949696243
4340,0.70633181413133
4341,0.6592435443001728
4342,0.4239526690662734
4343,0.0767306498943271
4344,0.25647748283113525
4345,0.2802632463234731
4346,0.2968010524505562
4347,0.09707839293601683
4348,0.8531226520745075
4349,0.3984053422859709
4350,0.7643758749722785
4351,0.16324592468640464
4352,0.828808114704392
4353,0.5162151333859248
4354,0.5682702543528072
4355,0.20206605902001795
4356,0.002341191816139898
4357,0.5032862460829163
4358,0.8469085343670437
4359,0.4976936887973211
4360,0.44035313773419427
4361,0.44960401344789847
4362,0.40814413221373724
4363,0.06400930847984287
4364,0.1255595480397036
4365,0.9452138867297353
4366,0.2230858820170114
4367,0.2805709691067927
4368,0.13227482696084103
4369,0.1100960318933768
4370,0.43423311599071734
4371,0.5331721904187405
4372,0.3932905354925621
4373,0.9906389429836258
4374,0.8438192031872163
4375,0.5671727557685274
4376,0.7026747832148418
4377,0.41481862880471765
4378,0.6792281496871916
4379,0.8061290328805526
4380,0.3934756492799193
4381,0.6987361551223796
4382,0.4288861590983325
4383,0.004851543697096727
4384,0.08367625456933647
4385,0.4509849868989615
4386,0.42969238174549695
4387,0.870516071693814
4388,0.31014728525769775
4389,0.3683658768900585
4390,0.7042756635861954
4391,0.004512147985098913
4392,0.6153454940498997
4393,0.7471239869243026
4394,0.9899462588219536
4395,0.3086490248203293
4396,0.18306801045644872
4397,0.10646233715673215
4398,0.40333148347513625
4399,0.769850909419435
4400,0.7158356812956422
4401,0.06624546630358386
4402,0.07382813013680967
4403,0.21958619160073412
4404,0.6319227629273287
4405,0.1284478031063503
4406,0.42893304489392603
4407,0.20689351944112033
4408,0.5259414461710461
4409,0.15707256032885764
4410,0.7434442505058942
4411,0.1383004452295541
4412,0.9027613680997959
4413,0.8173874607516783
4414,0.1096230939195324
4415,0.9097268617812166
4416,0.8540514402880999
4417,0.6107369535551306
4418,0.1707226076166123
4419,0.7188376313023879
4420,0.6635203771879892
4421,0.211246882003166
4422,0.9164138133731923
4423,0.14222413817077162
4424,0.6283011275972542
4425,0.8963582583919752
4426,0.7276506185926855
4427,0.8572645432011275
4428,0.4056486568072657
4429,0.5751229719027403
4430,0.2313300938653321
4431,0.7506962440076281
4432,0.4359037787721046
4433,0.39390770090722305
4434,0.4792807949437381
4435,0.7903207674462671
4436,0.42623184916250567
4437,0.7456433192690303
4438,0.539566721389996
4439,0.5848012855896616
4440,0.258525499016099
4441,0.4521715201992734
4442,0.2252539005766524
4443,0.7203620370481857
4444,0.9591651177814103
4445,0.45269366399212607
4446,0.746803963648473
4447,0.5836923506825205
4448,0.8961069888483203
4449,0.7762547049923939
4450,0.8157611983051557
4451,0.6460757491656975
4452,0.907016031714525
4453,0.41953851312364254
4454,0.8150008504624083
4455,0.7642361254378144
4456,0.33608853759477064
4457,0.4818695070900668
4458,0.1984569513933011
4459,0.4043161342644376
4460,0.8428347848889024
4461,0.9967067696039076
4462,0.9276409290902696
4463,0.4208448096354164
4464,0.09121130014685275
4465,0.3717494508645577
4466,0.01702492816539558
4467,0.7808411415612543
4468,0.5286014574248117
4469,0.7377467979923361
4470,0.9489412610784077
4471,0.8251063831655716
4472,0.08594758795582036
4473,0.8828844507668874
4474,0.4264059238414224
4475,0.9216538175404804
4476,0.23929453312736937
4477,0.37347992411337794
4478,0.16372780427916822
4479,0.48560196443893366
4480,0.09240952918208267
4481,0.4368039976734356
4482,0.9237380014113227
4483,0.1270826365352481
4484,0.21144644524059986
4485,0.15128348333050623
4486,0.028734464109641977
4487,0.23626071136383564
4488,0.9077341998122835
4489,0.20083271724557694
4490,0.7026026052928904
4491,0.9256399753252295
4492,0.9073008486465786
4493,0.86162447939164
4494,0.782005675090799
4495,0.9320260554189086
4496,0.35103111454310987
4497,0.23030365677195908
4498,0.7850226889345588
4499,0.7910755981380848
4500,0.5643889135933408
4501,0.4257067843205654
4502,0.09132407212106597
4503,0.8345727672896154
4504,0.8093227164604812
4505,0.4180532023494059
4506,0.055732346514994924
4507,0.7941681387510845
4508,0.424016674670022
4509,0.27258580492356677
4510,0.9602546966366168
4511,0.6735385706291206
4512,0.11683008687718444
4513,0.7220247157857363
4514,0.5279910246721947
4515,0.06243414815683057
4516,0.18164386535738186
4517,0.3744156891907964
4518,0.43050266172614604
4519,0.30351277934412935
4520,0.5195040972940741
4521,0.5653003147968055
4522,0.8239383927349244
4523,0.016719685360150005
4524,0.4628305799716532
4525,0.6789610658693648
4526,0.9612410982023244
4527,0.01749029575135752
4528,0.5319302600931705
4529,0.04509669564166208
4530,0.7920502231047778
4531,0.4073931068073343
4532,0.9116884314806187
4533,0.5131117415990681
4534,0.3959175146371381
4535,0.9952260097284826
4536,0.0012446298964092772
4537,0.11707683390357992
4538,0.5024987489761269
4539,0.028152994353507044
4540,0.7110313646439276
4541,0.13196335301322304
4542,0.44660858994999475
4543,0.9434981673400251
4544,0.819450636214462
4545,0.9840006235587105
4546,0.8348093275470027
4547,0.44006399359487147
4548,0.2780649610327267
4549,0.14901584921918065
4550,0.3568123636276609
4551,0.9957109643031761
4552,0.01932577017071946
4553,0.24483910857513003
4554,0.6878444101037903
4555,0.6093215650786846
4556,0.11900175549228442
4557,0.4391629926253525
4558,0.790290319586416
4559,0.11506850312760042
4560,0.2193604303288782
4561,0.6369124229545291
4562,0.22123222086927197
4563,0.5009798790990548
4564,0.21088724406440584
4565,0.2923992003570134
4566,0.5183201505203593
4567,0.7078258832187553
4568,0.9951801651428035
4569,0.9415985787064032
4570,0.7293350022643875
4571,0.05813858673011241
4572,0.8431277158800782
4573,0.15666664603607294
4574,0.8218854770364151
4575,0.8547013541213178
4576,0.027875704740229268
4577,0.5432819092143815
4578,0.2834545186073124
4579,0.15087773210894262
4580,0.9392304191207195
4581,0.7485775361518106
4582,0.32053113626904706
4583,0.4953820028341296
4584,0.14815495508546617
4585,0.3407707016276814
4586,0.7199781158819278
4587,0.5875951570840313
4588,0.05632808128361433
4589,0.4571316096182
4590,0.7819368388725703
4591,0.9713979423389206
4592,0.5971498327223579
4593,0.6522124830080561
4594,0.8421748074376115
4595,0.08300648675382538
4596,0.347299923385046
4597,0.05416844030904411
4598,0.08094703643086032
4599,0.17835553292239437
4600,0.8781070544791624
4601,0.015406108822245135
4602,0.7145582161486512
4603,0.5453185046369466
4604,0.5237044627059145
4605,0.9846598461192234
4606,0.25336528974419403
4607,0.08988815453827514
4608,0.4255650992545512
4609,0.9525197934213165
4610,0.7381078984517437
4611,0.26535710790836575
4612,0.046839255294107374
4613,0.19559686060611825
4614,0.5311137016956353
4615,0.06247913242328784
4616,0.609711322334089
4617,0.30921197664541433
4618,0.38456080203268617
4619,0.6177108210624943
4620,0.19079801799284957
4621,0.42406108096239514
4622,0.3702074872458374
4623,0.7265323113537645
4624,0.6143039498167621
4625,0.8043190175471612
4626,0.6351138785766738
4627,0.02780637039242706
4628,0.897383807389918
4629,0.03212183687457504
4630,0.8564428162322582
4631,0.26038430031733206
4632,0.5081120064293413
4633,0.8947677551165588
4634,0.1382998646016389
4635,0.08686917900367885
4636,0.9063525178844897
4637,0.6404319184617021
4638,0.6778575158290192
4639,0.31277115120588805
4640,0.23451737146640794
4641,0.7998258598037812
4642,0.5454910685283931
4643,0.5754982116515345
4644,0.8901392554315507
4645,0.4668006744562866
4646,0.7858411920364851
4647,0.6420301337965414
4648,0.5471598841541082
4649,0.621612636887629
4650,0.11074091744115966
4651,0.7853509169026507
4652,0.22810864135836362
4653,0.8934818700111277
4654,0.8041372589109492
4655,0.21420839873890019
4656,0.5611520159042447
4657,0.8091502066752483
4658,0.642980228785045
4659,0.2835933295189611
4660,0.5824029823969993
4661,0.4053752563440616
4662,0.2895132169943405
4663,0.3780724884592095
4664,0.3809183724197328
4665,0.5335967972247018
4666,0.48655978412272693
4667,0.5058572887929919
4668,0.8798225255598028
4669,0.1125364312947763
4670,0.3824922713308607
4671,0.8133760122464528
4672,0.4988493083435348
4673,0.5664865106685888
4674,0.9679438109488151
4675,0.4800582329622405
4676,0.5839304875308532
4677,0.2827390884255343
4678,0.907373293408594
4679,0.7560353525817954
4680,0.15544688389035077
4681,0.00915512112946304
4682,0.9333388251552814
4683,0.5127462527182467
4684,0.3156877934508574
4685,0.8419427654270318
4686,0.33092957868834993
4687,0.9741562755392825
4688,0.5838685338017067
4689,0.733299099458831
4690,0.15491653223342405
4691,0.5807242285679788
4692,0.29448231085569365
4693,0.17120405984167997
4694,0.8764579091877406
4695,0.01630721165950022
4696,0.26021839898290544
4697,0.3223084394526853
4698,0.1736864290471707
4699,0.7893777795204318
4700,0.9911786044772182
4701,0.12045198170798399
4702,0.6707459883323503
4703,0.8090500329466347
4704,0.603014341850777
4705,0.7648107358965127
4706,0.616776594314424
4707,0.6928770716119798
4708,0.7555747081015715
4709,0.58212147380583
4710,0.33921917875718677
4711,0.9832668038971561
4712,0.695426528170387
4713,0.5809664951693004
4714,0.6271862653151151
4715,0.3065305140413217
4716,0.3938879260088065
4717,0.8240694737693924
4718,0.3446818265003908
4719,0.10186390281757274
4720,0.1263443889958149
4721,0.31144099628946864
4722,0.49448321505721193
4723,0.9855203022096597
4724,0.9446851224994521
4725,0.9856929387212822
4726,0.6681254799842372
4727,0.08084183110191767
4728,0.09805602901835708
4729,0.7879686676879035
4730,0.8544725583857052
4731,0.15142607553517862
4732,0.8090973909690996
4733,0.8093237220009353
4734,0.25195951756531354
4735,0.02062615231584375
4736,0.7148975248050318
4737,0.4935007547068171
4738,0.16080340845701713
4739,0.6383228182961911
4740,0.4396970978041338
4741,0.4163073217394069
4742,0.9860214463060094
4743,0.9558504798176671
4744,0.32846115978889223
4745,0.8179888609873861
4746,0.7539786691501744
4747,0.8258964921171417
4748,0.7555028395780503
4749,0.8218025409059536
4750,0.22575573533899262
4751,0.7045821181177714
4752,0.129660491277088
4753,0.9389571170562201
4754,0.5347137389934208
4755,0.819216306934689
4756,0.4430439846603703
4757,0.555476096660913
4758,0.017366251359043128
4759,0.27878404003863855
4760,0.4118889359933907
4761,0.6945416906084791
4762,0.5629149267044897
4763,0.7079508067903129
4764,0.2229707530693431
4765,0.0028686397712419653
4766,0.8114279554941358
4767,0.32279380931527624
4768,0.6268581726285731
4769,0.7259514365044705
4770,0.023408770228335096
4771,0.4765179644470533
4772,0.26236442721083764
4773,0.3147506039331366
4774,0.867313061786451
4775,0.20897897978551216
4776,0.19624638214560353
4777,0.9243750667119845
4778,0.292585788653836
4779,0.8935921685170406
4780,0.41807767507253557
4781,0.5375632749554764
4782,0.13381370399007642
4783,0.1261797840916582
4784,0.019577251097706805
4785,0.9366064906651655
4786,0.20752018489886304
4787,0.42131917029228194
4788,0.22239436469216745
4789,0.9954019342375527
4790,0.9675480740566605
4791,0.8185091559378138
4792,0.4388132533527628
4793,0.5050131572081091
4794,0.13761093219875498
4795,0.8935719560369402
4796,0.6645646658917257
4797,0.9436147381001011
4798,0.20955608126597114
4799,0.5308143104104229
4800,0.8556502106187224
4801,0.12232634378379048
4802,0.6486571487137226
4803,0.2094223270073705
4804,0.20137017246971645
4805,0.14115313894094117
4806,0.9175892379553268
4807,0.5547705236632335
4808,0.9071025135033247
4809,0.4548803499033618
4810,0.701306473035406
4811,0.10507347437984393
4812,0.5583664558603777
4813,0.8623590090457305
4814,0.11997941426233882
4815,0.14955030887275111
4816,0.7414380498294978
4817,0.3977035643599771
4818,0.8764784173741917
4819,0.31155534485035974
4820,0.6619970592125923
4821,0.16730737175015664
4822,0.08796109256810802
4823,0.4573763920048499
4824,0.7290690666719942
4825,0.4979041073742867
4826,0.1606419017345907
4827,0.38264879952372466
4828,0.8087997165532067
4829,0.584728631918
4830,0.3613989914420428
4831,0.4607761103771334
4832,0.042692821026022454
4833,0.7422434704190087
4834,0.6206708882416105
4835,0.5835764833517499
4836,0.7447566125333341
4837,0.12271321849300221
4838,0.34818943000241886
4839,0.01088989536479279
4840,0.659584045680289
4841,0.42453091081695316
4842,0.16231716636637294
4843,0.8748975065656103
4844,0.3623064767367048
4845,0.9052097957756365
4846,0.5356900460191497
4847,0.3881036900892374
4848,0.1806105444368734
4849,0.9439791305529032
4850,0.37736354303672326
4851,0.12523183713992758
4852,0.9887888409257017
4853,0.16480682188801932
4854,0.5143508872989063
4855,0.12135387049614832
4856,0.9950587093765443
4857,0.21440101837747294
4858,0.6026920729803635
4859,0.4892380241814007
4860,0.1661559488488643
4861,0.5396167217962299
4862,0.7390349536429786
4863,0.9245798802793311
4864,0.3136377085138553
4865,0.8237638767397101
4866,0.7856425313204997
4867,0.06771142058530522
4868,0.9606102730442336
4869,0.5360188794478624
4870,0.6098742814537885
4871,0.7577036448483637
4872,0.3383284016603342
4873,0.6754114859631014
4874,0.0886397299291053
4875,0.7960650074131966
4876,0.142102873360052
4877,0.14853873275942686
4878,0.2512113224539778
4879,0.0646903942419026
4880,0.8156187816027811
4881,0.883756407000296
4882,0.651341703717446
4883,0.07298888989368402
4884,0.1287901495136624
4885,0.28900727513635527
4886,0.8337188467392183
4887,0.3091354526975366
4888,0.8604674943150834
4889,0.18208544153066464
4890,0.1502005803558365
4891,0.1493952238135121
4892,0.13007713093489093
4893,0.08509105452550503
4894,0.7454500114690246
4895,0.832176023107642
4896,0.41857204259316527
4897,0.9576270623986428
4898,0.10581984106257125
4899,0.25142775006005047
4900,0.30020088501682995
4901,0.7562403607729467
4902,0.46460986370753743
4903,0.970912154756985
4904,0.6225018965104391
4905,0.26161155527153757
4906,0.6314621921296354
4907,0.8660102715035288
4908,0.7902010097601467
4909,0.932116330597905
4910,0.3120430906851477
4911,0.5172726319902765
4912,0.863882469446721
4913,0.9627592430836887
4914,0.5203472814566561
4915,0.884827616486465
4916,0.04353049624061156
4917,0.5766657331187858
4918,0.23800062514856735
4919,0.9747103008792198
4920,0.977146618602274
4921,0.7473289311178256
4922,0.2736715260339512
4923,0.9082289559656935
4924,0.25070774364845083
4925,0.7372797017589393
4926,0.33464852698103065
4927,0.13189536396447288
4928,0.15398960923140248
4929,0.5301324520074565
4930,0.8428323211289765
4931,0.019321800547968393
4932,0.7945595588911261
4933,0.9194257044486922
4934,0.7418041738144233
4935,0.5958561239231647
4936,0.5612211044703278
4937,0.3060863599175673
4938,0.6359561721267591
4939,0.9187074051966126
4940,0.9388051588182182
4941,0.30797112443638996
4942,0.5846311927694093
4943,0.8454145448244524
4944,0.8167404867417881
4945,0.7903245110909486
4946,0.7076294448142375
4947,0.09576422673804053
4948,0.3319014423501342
4949,0.1705966334512372
4950,0.31855382563268997
4951,0.9007433774323803
4952,0.2570159201321637
4953,0.5636084304755389
4954,0.9692417889516036
4955,0.55568644238992
4956,0.23687120077208912
4957,0.9703676473848055
4958,0.10577684600371717
4959,0.03857862658158007
4960,0.2427896984208826
4961,0.4531702056017549
4962,0.09885155951528124
4963,0.3763338935442496
4964,0.009575082078313923
4965,0.055117413507336455
4966,0.8849703738542618
4967,0.7313649679797463
4968,0.6480011841515549
4969,0.34304565256541386
4970,0.22090142026375903
4971,0.5495095238482747
4972,0.5878181785825065
4973,0.3475918483441718
4974,0.1240658761350546
4975,0.6151706471539691
4976,0.9785091940203098
4977,0.5219512513627148
4978,0.9405688247722063
4979,0.6306191677837027
4980,0.31026207573259657
4981,0.6124575831440325
4982,0.029387420717663537
4983,0.4490727500313316
4984,0.74974802851665
4985,0.6925719831060971
4986,0.09668768381410608
4987,0.5737159702733923
4988,0.10408391507121317
4989,0.11608513467440518
4990,0.3522779231337533
4991,0.20583553923291642
4992,0.2301694460540904
4993,0.9446957243072807
4994,0.6199126681276119
4995,0.8400266638973388
4996,0.28667283438327984
4997,0.8255199576526956
4998,0.02492654344844225
4999,0.7980299302555725
5000,0.9251511725827171
